,assets,cash,equity
3642,25,-5169.5975000000035,-225.8475000000035
3643,-15,2738.4024999999965,-227.0975000000035
3644,-11,1947.6024999999963,-229.8475000000035
3645,13,-2799.597500000004,-227.54750000000377
3646,3,-823.097500000004,-230.74750000000404
3647,23,-4769.097500000004,-228.89750000000458
3648,33,-6738.097500000004,-228.8475000000044
3649,26,-5357.697500000005,-244.79750000000422
3650,22,-4570.897500000005,-245.69750000000477
3651,15,-3194.6975000000048,-252.44750000000522
3652,18,-3774.5975000000058,-249.29750000000558
3653,5,-1219.8975000000057,-242.14750000000572
3654,5,-1219.8975000000055,-245.8975000000055
3655,19,-3937.8975000000064,-240.49750000000586
3656,17,-3548.197500000006,-240.84750000000577
3657,9,-1992.1975000000057,-245.2975000000058
3658,-31,5757.702499999995,-253.19750000000477
3659,-20,3625.902499999994,-254.09750000000622
3660,9,-2000.0975000000062,-253.64750000000618
3661,19,-3940.097500000007,-258.84750000000713
3662,19,-3940.097500000007,-256.9475000000066
3663,-24,4390.202499999993,-253.79750000000695
3664,-24,4390.202499999993,-247.79750000000695
3665,-19,3423.702499999993,-251.84750000000668
3666,-19,3423.702499999993,-251.84750000000668
3667,-19,3423.702499999993,-251.84750000000668
3668,-19,3423.702499999993,-250.89750000000686
3669,61,-12056.297500000008,-252.79750000000786
3670,61,-12056.297500000008,-252.79750000000786
3671,39,-7798.297500000008,-253.74750000000859
3672,37,-7407.497500000006,-236.8975000000055
3673,36,-7211.697500000002,-240.2975000000015
3674,-4,536.3024999999976,-238.49750000000233
3675,76,-14970.597500000002,-241.79750000000058
3676,56,-11092.297500000017,-242.29750000001695
3677,50,-9930.097500000016,-257.5975000000162
3678,10,-2194.097500000016,-258.5975000000162
3679,0,-259.0975000000162,-259.0975000000162
3680,0,-259.0975000000162,-259.0975000000162
3681,0,-259.0975000000162,-259.0975000000162
3682,0,-259.0975000000162,-259.0975000000162
3683,0,-259.0975000000162,-259.0975000000162
3684,34,-6827.8975000000155,-252.29750000001604
3685,34,-6827.8975000000155,-260.79750000001513
3686,30,-6055.097500000016,-262.0975000000162
3687,20,-4124.097500000017,-259.09750000001713
3688,21,-4316.997500000017,-260.8475000000167
3689,6,-1416.6975000000166,-257.49750000001677
3690,-14,2449.3024999999816,-256.1975000000184
3691,-14,2449.3024999999816,-256.1975000000184
3692,-14,2449.3024999999816,-255.49750000001814
3693,6,-1420.4975000000186,-259.1975000000184
3694,-1,-64.69750000001864,-258.29750000001866
3695,22,-4515.197500000018,-253.79750000001877
3696,13,-2770.997500000017,-254.84750000001713
3697,-21,3814.802499999982,-247.64750000001777
3698,-14,2461.0024999999814,-252.89750000001914
3699,29,-5879.997500000019,-248.19750000001932
3700,4,-1035.2975000000179,-258.69750000001795
3701,-26,4788.702499999982,-251.39750000001823
3702,-26,4788.702499999982,-253.99750000001768
3703,35,-7045.297500000018,-244.79750000001786
3704,4,-1018.8975000000171,-242.69750000001704
3705,-16,2872.2024999999826,-237.39750000001732
3706,-16,2872.2024999999826,-242.19750000001704
3707,47,-9402.097500000016,-237.09750000001623
3708,57,-11350.097500000018,-232.24750000001768
3709,40,-8033.397500000015,-231.3975000000146
3710,-20,3660.902499999982,-238.09750000001804
3711,-11,1906.8024999999816,-238.1975000000184
