,assets,cash,equity
77,-70,13942.902499999975,-246.09750000002532
78,-70,13942.902499999975,-246.09750000002532
79,-73,14551.302499999974,-242.1475000000246
80,-23,4416.302499999976,-245.79750000002332
81,17,-3699.697500000024,-255.4975000000236
82,-16,2976.302499999977,-256.49750000002314
83,-8,1358.902499999977,-260.69750000002296
84,-28,5405.602499999978,-253.19750000002296
85,-16,2984.9024999999774,-244.69750000002296
86,-16,2984.9024999999774,-251.89750000002277
87,-2,149.9024999999774,-255.29750000002258
88,-2,149.9024999999774,-255.69750000002261
89,-2,149.9024999999774,-255.8975000000226
90,-2,149.9024999999774,-256.5975000000226
91,-2,149.9024999999774,-255.99750000002257
92,-4,555.9024999999774,-255.89750000002255
93,16,-3504.897500000023,-256.0975000000226
94,16,-3504.897500000023,-264.0975000000226
95,-64,12691.802499999978,-239.39750000002277
96,-34,6628.802499999978,-237.49750000002132
97,-14,2592.802499999977,-233.79750000002286
98,-74,14697.802499999976,-224.2975000000224
99,-52,10264.802499999976,-215.79750000002423
100,-52,10264.802499999976,-215.79750000002423
101,-72,14293.902499999976,-203.29750000002423
102,-88,17514.70249999998,-204.09750000002168
103,-18,3416.7024999999812,-203.9975000000186
104,-14,2612.7024999999812,-201.99750000001904
105,14,-3015.2975000000188,-199.19750000001932
106,64,-13078.89750000002,-218.09750000001986
107,64,-13078.89750000002,-195.6975000000184
108,22,-4639.89750000002,-223.39750000002005
109,22,-4639.89750000002,-227.79750000001968
110,44,-9057.797500000019,-204.9975000000195
111,57,-11660.39750000002,-243.29750000001877
112,57,-11660.39750000002,-240.4475000000184
113,57,-11660.39750000002,-246.14750000001914
114,57,-11660.097500000018,-234.4475000000184
115,57,-11660.097500000018,-231.59750000001804
116,37,-7652.097500000018,-235.4475000000184
117,65,-13260.497500000018,-224.74750000001768
118,58,-11854.89750000002,-246.19750000002023
119,-15,2745.202499999982,-261.54750000001786
120,65,-13294.797500000019,-265.5475000000188
121,33,-6869.197500000021,-247.74750000002223
122,23,-4863.2975000000215,-262.14750000002095
123,13,-2863.2975000000215,-259.3975000000214
124,23,-4867.2975000000215,-259.2475000000213
125,23,-4867.2975000000215,-254.64750000002095
126,63,-12891.297500000022,-231.44750000002387
127,64,-13074.597500000025,-194.59750000002532
128,100,-20327.897500000017,-227.89750000001732
129,99,-20126.79750000002,-232.7475000000195
130,100,-20326.897500000017,-201.89750000001732
131,96,-19520.097500000018,-305.6975000000166
132,96,-19520.097500000018,-300.89750000002095
133,96,-19520.097500000018,-300.89750000002095
134,99,-20119.49750000002,-294.7475000000195
135,79,-16111.497500000014,-220.6475000000155
136,83,-16911.097500000014,-240.5475000000115
137,52,-10687.897500000015,-267.0975000000162
138,32,-6679.897500000018,-262.29750000001786
139,30,-6242.697500000017,-196.1975000000166
140,50,-10278.497500000016,-185.99750000001404
141,37,-7649.897500000013,-181.44750000001204
142,37,-7649.897500000013,-166.64750000001277
143,37,-7649.897500000013,-175.89750000001277
144,37,-7649.897500000013,-164.7975000000124
145,20,-4205.697500000011,-170.69750000001113
146,16,-3392.5975000000117,-155.7975000000115
147,10,-2159.5975000000135,-133.09750000001372
148,-40,7956.402499999988,-141.59750000001168
149,-40,7956.402499999988,-131.59750000001168
150,-40,7956.402499999988,-131.59750000001168
151,-86,17280.00249999999,-139.29750000000786
152,-100,20113.60249999999,-156.39750000001004
153,-84,16870.40249999999,-168.99750000000859
154,-84,16870.40249999999,-177.39750000001004
155,-100,20114.20249999999,-175.7975000000115
156,-100,20114.20249999999,-210.7975000000115
157,-90,18082.20249999999,-174.2975000000115
158,-90,18082.10249999999,-183.39750000001004
159,-70,14010.202499999992,-224.29750000000786
160,-68,13603.202499999992,-241.59750000000713
161,-74,14826.402499999991,-228.89750000000822
162,-90,18079.202499999992,-195.29750000000786
163,-100,20107.60249999999,-177.39750000001368
164,-100,20107.60249999999,-172.39750000001004
165,-95,19094.60249999999,-209.39750000001004
166,-95,19094.60249999999,-199.89750000001004
167,-95,19094.60249999999,-252.1475000000064
168,-68,13590.402499999995,-281.5975000000053
169,-68,13590.402499999995,-281.5975000000053
170,-68,13590.402499999995,-274.7975000000042
171,-62,12368.202499999996,-295.2975000000042
172,-63,12572.902499999997,-282.24750000000495
173,-64,12782.202499999996,-308.99750000000495
174,-64,12782.202499999996,-299.39750000000276
175,-84,16868.202499999992,-280.3975000000064
176,-84,16868.202499999992,-305.59750000000713
177,-84,16868.202499999992,-297.1975000000057
178,-77,15440.202499999992,-302.4475000000075
179,-77,15440.202499999992,-267.79750000000786
180,-100,20129.40249999999,-300.59750000001077
181,-100,20129.40249999999,-335.59750000001077
182,-97,19516.20249999999,-363.9475000000093
183,-100,20130.90249999999,-334.09750000001077
184,-94,18903.90249999999,-342.59750000001077
185,-94,18903.90249999999,-384.89750000001004
186,-62,12353.502499999988,-384.39750000001186
187,-62,12353.502499999988,-384.39750000001186
188,-65,12971.402499999987,-382.8475000000126
189,-65,12971.402499999987,-369.8475000000126
190,-65,12971.402499999987,-369.8475000000126
191,-68,13587.902499999987,-375.89750000001186
192,-8,1252.0024999999864,-392.3975000000137
193,-8,1252.0024999999864,-393.19750000001363
194,-68,13582.002499999986,-415.79750000001513
195,-70,13993.802499999985,-408.69750000001477
196,-100,20164.802499999983,-440.1975000000166
197,-30,5731.302499999983,-444.1975000000166
198,-18,3268.3024999999843,-434.2975000000156
199,9,-2285.5975000000144,-431.5975000000144
200,2,-842.8975000000145,-430.8975000000145
201,-18,3267.9024999999842,-438.29750000001604
202,-25,4707.302499999985,-428.94750000001477
203,-77,15377.902499999982,-441.7475000000177
204,-71,14146.102499999985,-440.8475000000144
205,-100,20100.202499999985,-439.79750000001513
206,-100,20100.202499999985,-454.79750000001513
207,-20,3652.202499999985,-460.79750000001513
208,70,-14860.997500000016,-465.4975000000177
209,69,-14655.097500000016,-465.2475000000177
210,81,-17125.697500000017,-443.74750000001586
211,61,-13009.697500000017,-431.4975000000177
212,64,-13625.897500000015,-445.0975000000162
213,63,-13419.697500000015,-470.0475000000133
214,63,-13419.697500000015,-479.49750000001404
215,63,-13419.697500000015,-476.3475000000162
216,83,-17529.397500000006,-460.4475000000093
217,87,-18350.197500000006,-476.04750000000786
218,100,-21019.097500000007,-479.09750000000713
219,93,-19579.19750000001,-453.7475000000122
220,76,-16085.59750000001,-482.7975000000097
221,31,-6862.797500000009,-512.4475000000084
222,31,-6862.797500000009,-506.2475000000086
223,31,-6862.797500000009,-506.2475000000086
224,16,-3785.397500000009,-506.99750000000904
225,16,-3785.397500000009,-505.39750000000913
226,16,-3785.397500000009,-495.79750000000877
227,16,-3785.397500000009,-498.1975000000093
228,20,-4604.197500000008,-502.1975000000084
229,37,-8087.4975000000095,-487.6975000000093
230,33,-7264.697500000009,-489.79750000000877
231,33,-7264.697500000009,-489.79750000000877
232,22,-5003.197500000009,-486.59750000000895
233,22,-5003.197500000009,-476.6975000000093
234,44,-9528.597500000013,-473.39750000001186
235,52,-11169.397500000012,-465.19750000001295
236,52,-11169.397500000012,-467.7975000000115
237,52,-11169.397500000012,-462.59750000001077
238,40,-8698.597500000013,-464.5975000000126
239,40,-8698.597500000013,-464.5975000000126
240,40,-8698.597500000013,-462.5975000000126
241,26,-5815.997500000013,-465.19750000001295
242,26,-5815.997500000013,-463.89750000001277
243,26,-5815.997500000013,-462.5975000000135
244,-14,2412.002499999987,-471.29750000001286
245,-34,6528.302499999987,-472.2975000000133
246,-14,2412.3024999999866,-469.5975000000135
247,34,-7479.997500000012,-482.7975000000115
248,34,-7479.997500000012,-467.4975000000122
249,-16,2811.7024999999867,-481.0975000000135
250,0,1.1025,1.1025
251,50,-10024.4975,0.5025000000005093
252,53,-10624.4975,2.0025000000005093
253,51,-10220.297499999999,-25.397499999999127
254,36,-7221.797499999999,-32.597499999998945
255,36,-7221.797499999999,-25.397499999998217
256,36,-7221.797499999999,-25.397499999999127
257,33,-6621.197499999999,-29.44749999999931
258,33,-6621.197499999999,-24.49749999999949
259,33,-6621.197499999999,-12.947499999999309
260,67,-13431.397499999997,-7.94749999999658
261,57,-11429.197499999998,-17.797499999998763
262,57,-11429.197499999998,-20.647499999997308
263,65,-13026.797499999999,-33.29749999999876
264,73,-14624.3975,-28.047500000000582
265,19,-3833.197499999998,-33.197499999997945
266,17,-3432.597499999998,-30.04749999999831
267,7,-1433.0974999999983,-30.64749999999799
268,-20,3972.4025000000006,-29.5974999999994
269,-20,3972.4025000000006,-32.5974999999994
270,-13,2571.002500000001,-34.847499999998945
271,-13,2571.002500000001,-29.647499999999127
272,-13,2571.002500000001,-28.347499999998945
273,-16,3172.3025000000007,-27.69749999999931
274,43,-8632.997499999998,-22.24749999999767
275,43,-8632.997499999998,-13.647499999997308
276,43,-8632.997499999998,-5.047499999996944
277,43,-8632.997499999998,-9.347499999998035
278,34,-6826.6974999999975,-24.997499999996762
279,4,-828.797499999997,-30.197499999997035
280,4,-828.797499999997,-29.19749999999692
281,4,-828.797499999997,-29.99749999999699
282,4,-828.797499999997,-30.797499999996944
283,-25,4956.702500000003,-27.047499999996944
284,-55,10932.702500000003,-26.047499999996944
285,-89,17705.5025,-32.19750000000204
286,-99,19697.5025,-48.04750000000058
287,-98,19498.2025,-57.69750000000204
288,-98,19498.2025,-47.89749999999913
289,-98,19498.2025,-33.19750000000204
290,-98,19498.2025,-47.89749999999913
291,-98,19498.2025,-67.49750000000131
292,-100,19897.6025,-72.39749999999913
293,-100,19897.6025,-72.39749999999913
294,-100,19897.6025,-62.39749999999913
295,-100,19897.6025,-77.39749999999913
296,-100,19897.6025,-57.39749999999913
297,-100,19897.6025,-42.39749999999549
298,-100,19897.6025,-42.39749999999549
299,-100,19897.6025,-47.39749999999913
300,-76,15114.402500000004,-39.99749999999585
301,-26,5139.402500000004,-37.19749999999567
302,-26,5139.402500000004,-38.49749999999585
303,-52,10311.402500000006,-39.19749999999476
304,-52,10311.402500000006,-33.997499999994034
305,-52,10311.402500000006,-28.797499999993306
306,-59,11704.402500000006,-33.64749999999367
307,-59,11704.402500000006,-7.0974999999943975
308,-59,11706.802500000002,10.0525000000016
309,-25,4954.402499999999,-11.847499999999854
310,-5,980.4024999999992,-11.847500000000764
311,22,-4381.397500000001,-11.097500000001673
312,42,-8363.997500000001,-35.397500000000946
313,42,-8363.997500000001,-37.49750000000131
314,42,-8363.997500000001,-37.49750000000131
315,81,-16097.697500000004,-19.197500000003856
316,81,-16097.697500000004,-15.147500000002765
317,81,-16097.697500000004,-47.54750000000422
318,100,-19865.3975,-30.39749999999549
319,100,-19865.3975,-30.39749999999549
320,90,-17882.7975,-76.29749999999694
321,90,-17882.7975,-85.29750000000058
322,90,-17882.7975,-89.79750000000058
323,90,-17882.7975,-85.29750000000058
324,50,-9975.597499999998,-98.09749999999804
325,50,-9975.597499999998,-103.09749999999804
326,30,-6027.597499999995,-108.5974999999953
327,14,-2869.1974999999957,-107.69749999999567
328,-56,10929.802500000002,-107.79750000000058
329,-86,16842.8025,-69.09749999999622
330,-10,1889.8025000000016,-78.6974999999984
331,-40,7790.802500000002,-83.1974999999984
332,-10,1872.4025000000001,-91.09749999999985
333,-10,1872.4025000000001,-91.09750000000008
334,-10,1872.4025000000001,-92.09749999999985
335,0,-92.59749999999985,-92.59749999999985
336,0,-92.59749999999985,-92.59749999999985
337,0,-92.59749999999985,-92.59749999999985
338,0,-92.59749999999985,-92.59749999999985
339,0,-92.59749999999985,-92.59749999999985
340,60,-11882.5975,-95.59749999999985
341,0,-104.29749999999785,-104.29749999999785
342,-40,7739.702500000002,-112.29749999999785
343,-20,3804.3025,-118.69749999999976
344,0,-122.39750000000072,-122.39750000000072
345,30,-6008.397499999999,-120.89749999999913
346,30,-6008.397499999999,-120.89749999999913
347,73,-14444.997500000003,-107.79750000000422
348,73,-14444.997500000003,-129.69750000000386
349,73,-14444.997500000003,-126.0475000000024
350,73,-14444.997500000003,-129.69750000000386
351,23,-4644.997500000003,-135.84750000000258
352,-4,647.0024999999969,-135.99750000000313
353,-84,16290.502499999997,-110.49750000000313
354,-98,19023.5025,-110.99750000000131
355,-78,15117.502499999999,-92.49750000000131
356,-87,16871.6025,-80.34749999999985
357,-7,1279.6025000000009,-86.0974999999994
358,-32,6149.202500000001,-105.1974999999984
359,-32,6149.202500000001,-101.99749999999858
360,-32,6149.202500000001,-106.79749999999876
361,-49,9474.4025,-100.1974999999984
362,-44,8497.4025,-102.39749999999913
363,-50,9673.802500000002,-98.6974999999984
364,-72,13961.0025,-132.9974999999995
365,-70,13569.1025,-101.89749999999913
366,-100,19422.102500000005,-72.89749999999549
367,-100,19422.102500000005,-87.89749999999549
368,-60,11614.102500000005,-91.89749999999549
369,-46,8884.102500000005,-92.79749999999513
370,-16,3034.1025000000045,-86.69749999999567
371,-16,3034.1025000000045,-90.69749999999567
372,-22,4204.302500000004,-82.39749999999549
373,-39,7517.702500000004,-73.6474999999964
374,-39,7517.702500000004,-73.6474999999964
375,-9,1673.7025000000028,-79.04749999999717
376,-9,1673.7025000000028,-79.04749999999717
377,2,-465.79749999999717,-76.29749999999717
378,56,-10966.597499999996,-71.79749999999513
379,56,-10966.597499999996,-66.1974999999984
380,100,-19533.397499999995,-48.39749999999549
381,100,-19533.397499999995,-128.3974999999955
382,100,-19533.397499999995,-153.3974999999955
383,100,-19533.397499999995,-153.3974999999955
384,100,-19533.397499999995,-178.3974999999955
385,39,-7740.397499999997,-215.34749999999804
386,-31,5762.602500000004,-220.3974999999964
387,-1,-30.3974999999964,-223.3974999999964
388,-1,-30.3974999999964,-223.4474999999964
389,-12,2091.902500000004,-222.2974999999965
390,-25,4599.602500000004,-219.1474999999964
391,32,-6378.597499999994,-210.5974999999944
392,100,-19495.597499999993,-205.59749999999258
393,100,-19495.597499999993,-220.59749999999258
394,80,-15644.597499999993,-256.5974999999926
395,63,-12375.497499999992,-266.89749999999367
396,63,-12377.497499999994,-249.99749999999403
397,83,-16217.497499999994,-269.0474999999933
398,79,-15448.697499999993,-288.5974999999926
399,50,-9886.497499999994,-301.49749999999403
400,50,-9886.497499999994,-296.49749999999403
401,48,-9501.297499999993,-302.0974999999944
402,52,-10261.697499999995,-298.49749999999585
403,72,-14093.697499999997,-309.29749999999694
404,72,-14093.697499999997,-330.8974999999973
405,32,-6454.297499999998,-340.6974999999975
406,86,-16783.897499999995,-327.7974999999933
407,100,-19463.497499999998,-343.4974999999977
408,89,-17361.3975,-357.9474999999984
409,89,-17361.3975,-366.84749999999985
410,100,-19461.2975,-391.2975000000006
411,53,-10484.2975,-377.19750000000204
412,53,-10484.2975,-361.2975000000006
413,86,-16793.8975,-346.3974999999991
414,100,-19467.8975,-412.8974999999991
415,100,-19467.8975,-462.8974999999991
416,60,-11867.8975,-464.8974999999991
417,65,-12818.3975,-465.1474999999991
418,100,-19471.8975,-466.8974999999991
419,100,-19471.8975,-476.8974999999991
420,53,-10547.497500000001,-493.39750000000276
421,53,-10547.497500000001,-498.69750000000204
422,47,-9410.497500000001,-506.3475000000017
423,100,-19453.9975,-503.9975000000013
424,100,-19453.9975,-518.9974999999977
425,89,-17368.397500000003,-507.3475000000035
426,100,-19451.797500000015,-511.7975000000188
427,100,-19451.797500000015,-526.7975000000151
428,100,-19451.797500000015,-536.7975000000188
429,100,-19451.797500000015,-531.7975000000151
430,100,-19451.797500000015,-531.7975000000151
431,100,-19451.797500000015,-531.7975000000151
432,50,-9996.797500000015,-539.2975000000151
433,50,-9996.797500000015,-544.2975000000151
434,10,-2438.9975000000154,-549.9975000000156
435,10,-2438.997500000016,-551.4975000000159
436,10,-2438.997500000016,-553.4975000000159
437,10,-2438.997500000016,-554.4975000000159
438,100,-19412.797500000015,-557.7975000000151
439,100,-19412.797500000015,-577.7975000000115
440,100,-19412.797500000015,-587.7975000000151
441,100,-19412.797500000015,-552.7975000000151
442,96,-18657.597500000014,-542.3975000000173
443,96,-18657.597500000014,-542.3975000000173
444,96,-18657.597500000014,-523.197500000013
445,80,-15638.397500000014,-538.3975000000137
446,30,-6193.397500000017,-527.8975000000164
447,70,-13749.397500000017,-529.8975000000173
448,88,-17144.19750000002,-512.1975000000202
449,36,-7321.397500000028,-529.9975000000286
450,16,-3549.3975000000287,-533.3975000000287
451,-22,3625.0024999999714,-526.3975000000282
452,-22,3625.0024999999714,-521.9975000000286
453,-67,12116.702499999968,-516.1475000000319
454,-67,12116.702499999968,-519.4975000000304
455,-67,12116.702499999968,-539.5975000000326
456,-92,16841.70249999997,-495.6975000000275
457,-100,18352.102499999968,-522.8975000000319
458,-88,16093.702499999967,-577.8975000000319
459,-87,15905.402499999966,-576.7475000000322
460,-72,13075.602499999964,-546.7975000000351
461,-92,16861.602499999964,-549.3975000000355
462,-99,18186.00249999997,-520.0475000000297
463,-100,18375.40249999997,-509.59750000002896
464,-100,18375.40249999997,-559.5975000000326
465,-100,18375.40249999997,-594.597500000029
466,-100,18375.40249999997,-629.597500000029
467,-100,18375.40249999997,-639.597500000029
468,-100,18375.40249999997,-664.5975000000253
469,-100,18375.40249999997,-629.597500000029
470,-100,18375.40249999997,-669.597500000029
471,-100,18375.40249999997,-684.597500000029
472,-84,15332.202499999967,-699.197500000033
473,-72,13041.802499999967,-717.3975000000319
474,-72,13041.802499999967,-713.7975000000333
475,-72,13041.802499999967,-713.7975000000333
476,-47,8259.402499999967,-738.7475000000322
477,-47,8259.902499999967,-742.947500000033
478,-47,8259.902499999967,-740.5975000000326
479,-70,12666.702499999968,-755.7975000000315
480,-71,12860.10249999997,-775.4475000000311
481,-71,12860.10249999997,-782.5475000000279
482,-65,11708.10249999997,-778.39750000003
483,-65,11708.10249999997,-781.6475000000282
484,-30,4972.90249999997,-781.0975000000299
485,-30,4972.90249999997,-772.0975000000299
486,-31,5165.40249999997,-778.8475000000299
487,-35,5936.10249999997,-754.14750000003
488,-39,6703.302499999969,-753.4975000000304
489,-45,7855.902499999968,-730.0975000000317
490,-45,7855.902499999968,-752.5975000000317
491,-32,5391.602499999967,-705.9975000000331
492,-32,5391.602499999967,-701.197500000033
493,-63,11309.502499999966,-695.1475000000355
494,-63,11309.502499999966,-717.1975000000348
495,-53,9398.802499999963,-740.097500000038
496,-100,18372.102499999964,-752.8975000000355
497,-100,18372.102499999964,-727.8975000000355
498,-100,18372.102499999964,-812.8975000000391
499,-100,18372.102499999964,-802.8975000000355
500,0,1.1025,1.1025
501,0,1.1025,1.1025
502,0,1.1025,1.1025
503,0,1.1025,1.1025
504,0,1.1025,1.1025
505,0,1.1025,1.1025
506,0,1.1025,1.1025
507,0,1.1025,1.1025
508,-9,1802.7024999999999,2.252499999999827
509,-9,1802.7024999999999,2.252499999999827
510,22,-4410.297500000001,1.8024999999997817
511,14,-2807.8975,-7.897500000000036
512,-36,7182.402500000002,-12.19749999999749
513,-56,11175.402500000002,-24.597499999998035
514,-68,13577.802500000003,-1.797499999995125
515,-68,13577.802500000003,-79.99749999999767
516,-18,3525.8025000000043,-91.29749999999558
517,-18,3525.8025000000043,-93.09749999999576
518,-32,6337.402500000006,-83.39749999999458
519,-35,6935.502500000005,-101.24749999999494
520,-35,6935.502500000005,-88.99749999999494
521,-67,13357.902500000011,-82.29749999998785
522,-67,13360.702500000014,-62.74749999998676
523,-30,5936.102500000014,-95.3974999999864
524,-20,3924.102500000014,-92.8974999999864
525,-14,2718.702500000014,-97.39749999998548
526,-16,3118.0025000000123,-101.99749999998767
527,-11,2116.5025000000123,-88.99749999998767
528,-11,2116.5025000000123,-89.54749999998785
529,1,-290.29749999998774,-89.64749999998773
530,1,-290.29749999998774,-89.34749999998775
531,16,-3301.7974999999883,-89.7974999999883
532,34,-6912.59749999999,-70.09749999998985
533,74,-14968.197499999987,-83.09749999998894
534,75,-15168.897499999988,-97.64749999998821
535,98,-19788.59749999999,-115.09749999998894
536,75,-15163.297499999986,-92.04749999998603
537,100,-20185.797499999986,-135.79749999998603
538,30,-6164.797499999986,-151.29749999998603
539,30,-6164.797499999986,-154.29749999998603
540,30,-6164.797499999986,-149.79749999998603
541,0,-153.79749999998603,-153.79749999998603
542,0,-153.79749999998603,-153.79749999998603
543,0,-153.79749999998603,-153.79749999998603
544,-10,1844.0025000000148,-153.49749999998517
545,-10,1844.0025000000148,-153.49749999998517
546,70,-14139.997499999987,-157.49749999998676
547,70,-14139.997499999987,-171.49749999998676
548,92,-18528.997499999987,-142.79749999998603
549,92,-18528.997499999987,-133.59749999998894
550,79,-15931.597499999985,-155.29749999998603
551,79,-15931.597499999985,-163.19749999998385
552,79,-15930.997499999983,-166.5474999999824
553,79,-15930.997499999983,-158.64749999998457
554,79,-15930.997499999983,-134.94749999998385
555,69,-13933.597499999982,-174.99749999998312
556,29,-5953.597499999982,-168.09749999998166
557,29,-5953.597499999982,-169.5474999999824
558,-17,3218.8025000000193,-168.44749999998066
559,-17,3218.80250000002,-173.54749999998057
560,-10,1823.7025000000197,-173.79749999998035
561,-7,1225.2025000000197,-173.7474999999804
562,-40,7821.902500000019,-168.09749999998076
563,-64,12626.702500000018,-170.09749999998166
564,-100,19833.902500000026,-166.0974999999744
565,-100,19833.902500000026,-176.0974999999744
566,-100,19833.902500000026,-171.0974999999744
567,-97,19235.402500000026,-203.39749999997366
568,-86,17032.102500000026,-219.49749999997584
569,-81,16029.102500000026,-235.69749999997475
570,-81,16029.102500000026,-264.0474999999715
571,-81,16029.102500000026,-255.94749999997475
572,-81,16029.102500000026,-264.0474999999733
573,-81,16029.102500000026,-280.247499999974
574,-81,16029.102500000026,-304.5474999999715
575,-51,9977.702500000027,-291.14749999997366
576,-51,9977.702500000027,-298.7974999999733
577,-51,9977.702500000027,-291.14749999997366
578,-34,6566.002500000024,-293.49749999997584
579,-34,6566.002500000024,-276.49749999997584
580,-34,6566.002500000024,-269.69749999997657
581,-34,6566.002500000024,-259.49749999997584
582,-58,11382.802500000025,-246.19749999997475
583,-38,7370.802500000026,-251.99749999997402
584,-81,15981.902500000026,-286.94749999997657
585,-70,13772.002500000026,-280.497499999974
586,-100,19796.002500000028,-303.9974999999722
587,-80,15772.802500000025,-311.19749999997475
588,-65,12768.302500000025,-254.44749999997657
589,-100,19778.802500000027,-226.19749999997293
590,-89,17578.802500000027,-230.09749999997075
591,-84,16578.802500000027,-233.79749999997512
592,-83,16378.902500000027,-254.29749999996966
593,-95,18783.70250000003,-225.79749999997512
594,-75,14789.702500000027,-229.0474999999733
595,-51,9996.902500000024,-197.99749999997584
596,-51,9996.902500000024,-190.3474999999762
597,-65,12814.302500000029,-211.6974999999693
598,-96,19029.802500000027,-179.79749999997148
599,-96,19029.802500000027,-198.99749999997584
600,-97,19230.402500000026,-203.54749999997512
601,-62,12207.502500000028,-254.4974999999722
602,-80,15832.702500000027,-243.2974999999733
603,-80,15832.702500000027,-255.29749999997512
604,-80,15832.702500000027,-255.2974999999733
605,-38,7372.202500000025,-286.69749999997566
606,-23,4351.202500000025,-284.44749999997566
607,-11,1943.4025000000242,-275.29749999997557
608,-26,4968.902500000024,-263.5974999999762
609,-26,4968.902500000024,-267.49749999997675
610,-47,9202.902500000024,-267.5974999999762
611,-44,8598.702500000023,-269.49749999997766
612,-22,4157.302500000024,-285.5974999999753
613,-12,2138.3025000000243,-285.0974999999753
614,-10,1738.7025000000249,-278.2974999999751
615,-8,1338.9025000000245,-274.69749999997543
616,-38,7383.902500000025,-259.7974999999751
617,-38,7383.902500000025,-274.99749999997584
618,-8,1338.9025000000247,-275.8974999999755
619,-8,1338.9025000000247,-276.29749999997534
620,-8,1338.9025000000247,-276.6974999999752
621,2,-681.0974999999753,-276.9974999999753
622,11,-2500.497499999975,-275.74749999997493
623,27,-5737.297499999975,-273.8474999999744
624,17,-3714.2974999999756,-276.89749999997593
625,-3,329.7025000000242,-276.74749999997573
626,29,-6152.8974999999755,-278.94749999997475
627,49,-10205.197499999977,-287.597499999978
628,49,-10205.197499999977,-272.8974999999773
629,29,-6153.197499999977,-270.547499999976
630,45,-9396.397499999975,-261.3974999999755
631,32,-6757.3974999999755,-264.5974999999753
632,26,-5536.997499999975,-256.39749999997457
633,18,-3914.097499999974,-264.59749999997393
634,18,-3914.097499999974,-263.69749999997384
635,18,-3914.097499999974,-261.89749999997366
636,-6,953.1025000000263,-262.79749999997375
637,-16,2977.7025000000267,-256.6974999999734
638,-18,3368.8025000000275,-282.49749999997266
639,-18,3368.8025000000275,-289.6974999999725
640,-15,2760.1025000000272,-286.3974999999732
