,assets,cash,equity
8689,9,-1794.497499999999,-16.997499999999036
8690,9,-1794.497499999999,-16.54749999999899
8691,9,-1794.497499999999,-16.097499999999172
8692,9,-1794.497499999999,-14.747499999999036
8693,9,-1794.497499999999,-15.197499999999081
8694,9,-1794.497499999999,-14.747499999999036
8695,9,-1794.497499999999,-14.29749999999899
8696,9,-1794.497499999999,-13.847499999998945
8697,9,-1794.497499999999,-13.847499999999172
8698,9,-1794.497499999999,-12.497499999999036
8699,9,-1794.497499999999,-12.497499999999036
8700,9,-1794.497499999999,-13.3974999999989
8701,9,-1794.497499999999,-10.697499999999081
8702,9,-1794.497499999999,-9.79749999999899
8703,9,-1794.497499999999,-8.447499999999081
8704,9,-1794.497499999999,-9.347499999998945
8705,9,-1794.497499999999,-9.347499999998945
8706,9,-1794.497499999999,-7.997499999999036
8707,9,-1794.497499999999,-7.5474999999989905
8708,9,-1794.497499999999,-7.5474999999989905
8709,9,-1794.497499999999,-7.5474999999989905
8710,9,-1794.497499999999,-7.997499999999036
8711,9,-1794.497499999999,-8.897499999999127
8712,9,-1794.497499999999,-9.79749999999899
8713,9,-1794.497499999999,-9.79749999999899
8714,9,-1794.497499999999,-9.347499999998945
8715,9,-1794.497499999999,-9.347499999998945
8716,9,-1794.497499999999,-11.597499999999172
8717,9,-1794.497499999999,-11.147499999999127
8718,9,-1794.497499999999,-12.947499999999081
8719,9,-1794.497499999999,-12.947499999999081
8720,9,-1794.497499999999,-12.947499999999081
8721,9,-1794.497499999999,-11.597499999999172
8722,9,-1794.497499999999,-12.04749999999899
8723,9,-1794.497499999999,-14.747499999999036
8724,9,-1794.497499999999,-16.997499999999036
8725,9,-1794.497499999999,-19.247499999999036
8726,9,-1794.497499999999,-19.69749999999908
8727,9,-1794.497499999999,-18.79749999999899
8728,9,-1794.497499999999,-19.247499999999036
8729,9,-1794.497499999999,-21.04749999999899
8730,15,-2974.6974999999993,-22.69749999999931
8731,15,-2974.6974999999993,-24.19749999999931
8732,15,-2974.6974999999993,-26.44749999999931
8733,5,-1009.6974999999993,-27.44749999999931
8734,5,-1009.6974999999993,-27.44749999999931
8735,5,-1009.6974999999993,-27.44749999999931
8736,5,-1009.6974999999993,-27.947499999999195
8737,5,-1009.6974999999993,-28.19749999999931
8738,5,-1009.6974999999993,-28.19749999999931
8739,5,-1009.6974999999993,-27.947499999999195
8740,5,-1009.6974999999993,-27.947499999999195
8741,5,-1009.6974999999993,-27.947499999999195
8742,5,-1009.6974999999993,-27.69749999999931
8743,5,-1009.6974999999993,-26.94749999999931
8744,5,-1009.6974999999993,-27.44749999999931
8745,5,-1009.6974999999993,-27.697499999999422
8746,5,-1009.6974999999993,-28.19749999999931
8747,5,-1009.6974999999993,-28.69749999999931
8748,5,-1009.6974999999993,-28.947499999999422
8749,5,-1009.6974999999993,-29.44749999999931
8750,0,1.1025,1.1025
8751,0,1.1025,1.1025
8752,0,1.1025,1.1025
8753,0,1.1025,1.1025
8754,0,1.1025,1.1025
8755,0,1.1025,1.1025
8756,0,1.1025,1.1025
8757,0,1.1025,1.1025
8758,0,1.1025,1.1025
8759,0,1.1025,1.1025
8760,0,1.1025,1.1025
8761,0,1.1025,1.1025
8762,0,1.1025,1.1025
8763,0,1.1025,1.1025
8764,0,1.1025,1.1025
8765,-10,2010.1025,2.6024999999999636
8766,-10,2010.1025,3.602500000000191
8767,-10,2010.1025,3.602500000000191
8768,-10,2010.1025,5.602499999999964
8769,-4,812.1025,8.50249999999994
8770,-4,812.1025,9.102499999999964
8771,-4,812.1025,8.702499999999986
8772,-4,812.1025,8.902499999999918
8773,-4,812.1025,8.902499999999918
8774,-4,812.1025,11.302500000000009
8775,-4,812.1025,10.302500000000009
8776,-14,2822.1025,17.202499999999873
8777,-14,2822.1025,16.50250000000051
8778,-14,2822.1025,15.802500000000236
8779,-23,4631.1025,18.452499999999418
8780,-18,3629.1025000000004,12.9025000000006
8781,12,-2400.8974999999996,10.502500000000055
8782,12,-2400.8974999999996,7.502500000000055
8783,6,-1196.0974999999994,6.9025000000006
8784,6,-1196.0974999999994,9.302500000000464
8785,6,-1196.0974999999994,10.802500000000691
8786,6,-1196.0974999999994,9.602500000000418
8787,6,-1196.0974999999994,9.602500000000418
8788,6,-1196.0974999999994,9.602500000000418
8789,6,-1196.0974999999994,9.002500000000737
8790,21,-4203.5975,7.952500000000327
8791,16,-3200.3975,5.202500000000327
8792,16,-3200.3975,-1.1975000000002183
8793,16,-3200.3975,-1.1975000000002183
8794,16,-3200.3975,0.4025000000001455
8795,16,-3200.3975,-3.5974999999998545
8796,16,-3200.3975,-5.997499999999945
8797,16,-3200.3975,-4.397500000000036
8798,-14,2790.6025,-5.897500000000036
8799,16,-3206.0975000000003,-8.497499999999945
8800,16,-3206.0975000000003,-8.497499999999945
8801,16,-3206.0975000000003,-6.897500000000491
8802,16,-3206.0975000000003,-5.297500000000127
8803,16,-3206.0975000000003,-6.097500000000309
8804,16,-3206.0975000000003,-5.297500000000127
8805,16,-3206.0975000000003,-5.297500000000127
8806,16,-3206.0975000000003,-5.297500000000127
8807,-12,2391.2025,-6.397500000000491
8808,6,-1203.3974999999998,-4.597499999999627
8809,6,-1203.3974999999998,-4.597499999999627
8810,6,-1203.3974999999998,-4.597499999999627
8811,6,-1203.3974999999998,-4.597499999999627
8812,-4,800.6025000000003,-0.19749999999964984
8813,-4,800.6025000000003,-0.19749999999964984
8814,-4,800.6025000000003,0.20250000000032742
8815,-14,2803.6025000000004,-3.3974999999995816
8816,-14,2803.6025000000004,-5.497499999999036
8817,-14,2803.6025000000004,-8.297500000000127
8818,-14,2803.6025000000004,-11.097499999999854
8819,-9,1800.1025000000004,-7.547499999999673
8820,-19,3814.102500000001,-4.897499999999127
8821,-6,1202.4025000000006,-4.497499999999491
8822,4,-798.5974999999994,3.202500000000555
8823,-2,407.4025000000006,6.3025000000005775
8824,-12,2422.4025000000006,8.602500000000418
8825,-11,2221.6025000000004,6.752500000000055
8826,-2,421.6025000000004,18.802500000000464
8827,-2,421.6025000000004,17.10250000000042
8828,-2,421.6025000000004,16.60250000000042
8829,-2,421.6025000000004,17.302500000000464
