time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/value_loss,train/n_updates,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/learning_rate,train/explained_variance,train/clip_fraction,train/loss
175,7,18,9,-3.455737042427063,2.485513472557068,3460,-0.01619896825822096,0.2,0.005265088,0.0003,-0.04012644290924072,0.007999999821186066,1.1219011545181274
200,8,18,11,-4.169198226928711,2.451093912124634,3470,-0.008133796183857811,0.2,0.00084838626,0.0003,-0.6572777032852173,0.0,1.1091866493225098
225,9,17,12,-4.240999555587768,0.393513435125351,3480,-0.06025085620954655,0.2,0.04321101,0.0003,0.32849740982055664,0.13599999770522117,0.08103156834840775
250,10,17,14,-2.8889289617538454,0.3465823531150818,3490,-0.04055580309405897,0.2,0.043965705,0.0003,0.4295920133590698,0.2319999948143959,0.10623998939990997
25,1,21,1,-2.8093209981918337,0.3999292403459549,3500,-0.01183240587008214,0.2,0.007639029,0.0003,0.5219689607620239,0.03599999919533729,0.11916574835777283
50,2,20,2,-4.041422367095947,0.46671626567840574,3510,-0.04203190988488501,0.2,0.020618865,0.0003,-5.658201694488525,0.08399999737739564,0.10635172575712204
75,3,20,3,-3.246482825279236,2.9699460744857786,3520,-0.01945066290534996,0.2,0.0072151134,0.0003,0.4924188256263733,0.007999999821186066,1.2481446266174316
100,4,19,5,-3.994762420654297,0.6769960999488831,3530,-0.0654000210687518,0.2,0.07546554,0.0003,-0.02809619903564453,0.3199999928474426,0.21640631556510925
125,5,19,6,-3.2484987497329714,1.4312886714935302,3540,-0.012019538423045617,0.2,0.005474436,0.0003,-17.536102294921875,0.0,0.5218914747238159
150,6,18,8,-3.2077462434768678,0.9854002296924591,3550,-0.005725826390437306,0.2,0.0015449047,0.0003,-0.14583635330200195,0.0,0.4438788592815399
175,7,18,9,-3.520905876159668,2.448149085044861,3560,-0.03788324809540029,0.2,0.0132320495,0.0003,0.1540287733078003,0.06799999773502349,0.9455045461654663
200,8,17,11,-3.381690573692322,0.9850631594657898,3570,-0.01678785380264145,0.2,0.005088544,0.0003,0.47742611169815063,0.011999999731779098,0.42768412828445435
225,9,16,13,-2.802414298057556,2.413907790184021,3580,-0.004466519770328148,0.2,0.0014129853,0.0003,0.29147255420684814,0.0,1.084315299987793
250,10,16,15,-1.6663577079772949,2.1772763609886168,3590,-0.0004878544668031282,0.2,0.000115466115,0.0003,0.2017696499824524,0.0,0.7546228170394897
25,1,23,1,-3.807228922843933,0.3620086878538132,3600,-0.02391222504666075,0.2,0.0084799975,0.0003,0.742947906255722,0.031999999284744264,0.0897846668958664
50,2,20,2,-3.342584657669067,1.421991515159607,3610,-0.024881978109944924,0.2,0.008504741,0.0003,-2.5624330043792725,0.019999999552965164,0.5741533041000366
75,3,20,3,-3.746452808380127,0.8353592336177826,3620,-0.03381629963847814,0.2,0.018255219,0.0003,-0.6785329580307007,0.07599999830126762,0.21347767114639282
100,4,19,5,-4.136877584457397,0.31905436515808105,3630,-0.021806141000241298,0.2,0.013024136,0.0003,0.19954854249954224,0.04799999892711639,0.09904108941555023
125,5,19,6,-4.197186231613159,0.31781803667545316,3640,-0.04521617364417807,0.2,0.017385595,0.0003,-3.0448246002197266,0.06799999698996544,-0.010562986135482788
150,6,18,8,-3.8472930431365966,1.4475068688392638,3650,-0.016128469142131507,0.2,0.012448351,0.0003,-2.4365973472595215,0.05599999874830246,0.6116726994514465
175,7,18,9,-4.1675516128540036,0.5488291561603547,3660,-0.05167081930860871,0.2,0.030681374,0.0003,-4.013691425323486,0.13199999555945396,0.07061798870563507
200,8,17,11,-3.426424741744995,0.581606325507164,3670,-0.0038187141035450622,0.2,0.0032353757,0.0003,-2.3540232181549072,0.015999999642372132,0.17183899879455566
225,9,17,13,-3.9434080123901367,0.5879811018705368,3680,-0.023810436046682072,0.2,0.0049207043,0.0003,0.4285510778427124,0.007999999821186066,0.18484574556350708
250,10,16,14,-3.909831404685974,0.4389990776777267,3690,-0.04599716748297213,0.2,0.01912548,0.0003,0.3429054617881775,0.08399999663233756,0.07737516611814499
25,1,23,1,-3.9868696451187136,0.16880105137825013,3700,-0.04982217901200059,0.2,0.034573246,0.0003,0.531671404838562,0.155999992787838,-0.007734708487987518
50,2,21,2,-2.849422001838684,0.08255466520786285,3710,-0.045842892166227146,0.2,0.022484211,0.0003,0.2619839906692505,0.08799999803304673,-0.04793330281972885
75,3,19,3,-1.7124897241592407,7.182936477661133,3720,0.010925595194101589,0.2,0.0056628585,0.0003,-0.0029342174530029297,0.019999999552965164,3.289346218109131
100,4,19,5,-3.871927809715271,5.009108591079712,3730,-0.02364612606912857,0.2,0.003965089,0.0003,-0.06420493125915527,0.007999999821186066,2.2508790493011475
125,5,18,6,-2.3711002826690675,1.94421067237854,3740,-0.0033943125319201074,0.2,0.0007505655,0.0003,-1.1877338886260986,0.0,0.6214737296104431
150,6,18,8,-4.012060356140137,1.9227189898490906,3750,-0.016671208072453682,0.2,0.0030753587,0.0003,0.005109965801239014,0.003999999910593033,0.811650276184082
175,7,17,9,-2.1612375736236573,0.6037017464637756,3760,-0.00400054161041048,0.2,0.00074321986,0.0003,-0.3583498001098633,0.0,0.28229448199272156
200,8,17,11,-4.142980909347534,5.936038780212402,3770,-0.03574319349415589,0.2,0.013102863,0.0003,-0.06670165061950684,0.05199999883770943,2.5476670265197754
225,9,16,13,-3.6739662170410154,6.223086547851563,3780,-0.00868535068584606,0.2,0.0015099645,0.0003,-0.3296229839324951,0.0,2.67156720161438
250,10,16,15,-2.0887277603149412,0.25064709931612017,3790,-0.010015330496972296,0.2,0.001468122,0.0003,-0.140234112739563,0.0,0.11706596612930298
25,1,23,1,-3.2838478088378906,7.956921672821045,3800,-0.014643740151542772,0.2,0.0027398418,0.0003,-0.2837209701538086,0.003999999910593033,3.5821409225463867
50,2,21,2,-3.294482707977295,0.8063178896903992,3810,-0.03352342397719603,0.2,0.0140731335,0.0003,-2.8532750606536865,0.05199999883770943,0.265774130821228
75,3,20,3,-2.8295649528503417,0.9950209975242614,3820,-0.04247377833724038,0.2,0.01679589,0.0003,-1.3757951259613037,0.07199999839067459,0.32260826230049133
100,4,19,5,-2.4864190340042116,2.332582187652588,3830,-0.004761609595268901,0.2,0.0032203435,0.0003,-0.47513914108276367,0.0,1.0641642808914185
125,5,18,6,-2.6622328758239746,0.2327361986041069,3840,-0.023682229385711295,0.2,0.017495906,0.0003,-0.2530961036682129,0.08399999737739564,0.05993063002824783
150,6,17,8,-2.615156555175781,0.9189974188804626,3850,-0.013990176879800486,0.2,0.0028150773,0.0003,-0.6014670133590698,0.007999999821186066,0.31064778566360474
175,7,17,10,-2.0713416576385497,0.6053003042936325,3860,-0.0005287759182973417,0.2,0.000112822054,0.0003,-0.13334321975708008,0.0,0.12601645290851593
200,8,16,11,-2.2069857835769655,5.831475830078125,3870,-0.01065793217718607,0.2,0.00090897083,0.0003,0.15691369771957397,0.0,2.772259473800659
225,9,16,13,-1.7208397150039674,0.9575639963150024,3880,-0.011862065700582037,0.2,0.0029462504,0.0003,0.11911380290985107,0.003999999910593033,0.3156895041465759
250,10,15,15,-4.124992799758911,0.8095188915729523,3890,-0.059299048162996824,0.2,0.04159687,0.0003,0.4303820729255676,0.13599999621510506,0.28518837690353394
25,1,21,1,-0.9825288414955139,6.770574426651001,3900,0.0005525598395907493,0.2,0.0013131499,0.0003,-0.10337626934051514,0.0,2.679913282394409
50,2,20,2,-2.4313547134399416,0.9389737188816071,3910,-0.017507898983545635,0.2,0.0039867447,0.0003,-0.11409866809844971,0.015999999642372132,0.41625910997390747
75,3,18,4,-1.578486156463623,2.292349028587341,3920,-0.0018060822370461692,0.2,0.00030104636,0.0003,0.20497173070907593,0.0,1.05901300907135
100,4,17,5,-3.242806577682495,0.4751306354999542,3930,-0.04139856372773636,0.2,0.02091062,0.0003,-0.5048885345458984,0.08399999886751175,0.09186292439699173
125,5,17,7,-2.9247156143188477,0.27992548048496246,3940,-0.04018569381162518,0.2,0.023075134,0.0003,-1.2372450828552246,0.13599999696016313,0.060807004570961
150,6,16,8,-1.3904533505439758,1.420026993751526,3950,-0.00015446709317643582,0.2,7.476807e-05,0.0003,-0.12436103820800781,0.0,0.588840901851654
175,7,16,10,-1.517658269405365,1.6173003911972046,3960,-0.009204772492754643,0.2,0.0014865303,0.0003,-1.06251859664917,0.0,0.6398237943649292
200,8,15,12,-2.4341390132904053,0.9218590378761291,3970,-0.027180667228065447,0.2,0.008547678,0.0003,0.30012792348861694,0.031999999284744264,0.26439809799194336
225,9,15,14,-2.338902401924133,0.23124901503324508,3980,-0.03666467301547556,0.2,0.018454993,0.0003,-0.2040470838546753,0.08799999877810478,0.007635973393917084
250,10,14,16,-3.877565288543701,0.6266889482736587,3990,-0.037731508612697695,0.2,0.026031464,0.0003,-0.38184380531311035,0.11199999675154686,0.15220916271209717
25,1,20,1,-1.3855198621749878,1.1058298826217652,4000,0.001147633552434968,0.2,0.0004322028,0.0003,0.45692718029022217,0.0,0.5041569471359253
50,2,19,2,-2.078351902961731,0.4007596611976624,4010,-0.01474719453929083,0.2,0.003483169,0.0003,0.11807197332382202,0.003999999910593033,0.11809061467647552
75,3,17,4,-2.385302519798279,2.1229459762573244,4020,-0.028510428888723283,0.2,0.0092225885,0.0003,0.22684425115585327,0.03999999910593033,0.880977988243103
100,4,16,6,-4.787325286865235,4.292052483558654,4030,-0.024468652205309027,0.2,0.0058273124,0.0003,-0.2897568941116333,0.015999999642372132,1.5711297988891602
125,5,15,7,-2.476665711402893,2.0715229392051695,4040,-0.01672198398871121,0.2,0.007722623,0.0003,-0.11116254329681396,0.0319999985396862,0.8869572877883911
150,6,14,10,-1.3844720602035523,4.798778343200683,4050,0.006047388371079876,0.2,0.002824838,0.0003,-0.2908809185028076,0.023999999463558196,2.086770534515381
175,7,14,12,-3.132436656951904,4.0499399423599245,4060,-0.01816810582857542,0.2,0.0042189835,0.0003,-0.3132908344268799,0.003999999910593033,1.6920703649520874
200,8,14,14,-2.5137067079544066,1.717712366580963,4070,-0.003325606252998092,0.2,0.0003533864,0.0003,0.04753142595291138,0.0,0.7932472229003906
225,9,14,16,-1.89693683385849,1.381132709980011,4080,-0.007906757350080085,0.2,0.0006288886,0.0003,-0.2135605812072754,0.0,0.5803822875022888
250,10,13,18,-2.476537346839905,3.5184991121292115,4090,-0.017122411223623235,0.2,0.0030442833,0.0003,0.10333359241485596,0.003999999910593033,1.4385356903076172
25,1,16,1,-2.6239384412765503,1.629926037788391,4100,-0.009877296740189934,0.2,0.003508358,0.0003,-0.6078439950942993,0.003999999910593033,0.6808581948280334
50,2,16,3,-1.5472559928894043,5.4436431407928465,4110,-0.003919799043331285,0.2,0.0004858613,0.0003,-0.4194984436035156,0.0,2.5180392265319824
75,3,16,4,-2.8725184202194214,8.38227915763855,4120,-0.00405526767752562,0.2,0.00039402483,0.0003,-0.3424549102783203,0.0,3.967211961746216
100,4,15,6,-2.7374271392822265,7.007980728149414,4130,-0.007869153190404177,0.2,0.0007482028,0.0003,-0.964392900466919,0.0,2.703505516052246
125,5,14,8,-3.164878177642822,2.1348844289779665,4140,-0.012007987588643942,0.2,0.0015235686,0.0003,-0.12544405460357666,0.0,0.5652998685836792
150,6,14,10,-2.5002906799316404,3.026129460334778,4150,-0.00885380135197238,0.2,0.0012747621,0.0003,-10.979628562927246,0.0,1.4046612977981567
175,7,14,12,-3.15327365398407,10.94143466949463,4160,-0.0033795077260577954,0.2,0.00058727025,0.0003,-1.0011177062988281,0.0,4.983677864074707
200,8,14,14,-2.586347961425781,1.2465797424316407,4170,-0.0336907561384141,0.2,0.013380367,0.0003,0.03704863786697388,0.05199999883770943,0.4328058660030365
225,9,13,16,-1.3169660925865174,8.399543142318725,4180,0.0023834216208193483,0.2,0.0005059576,0.0003,-3.937692642211914,0.0,3.116501569747925
250,10,13,18,-2.7469969511032106,0.8333504378795624,4190,-0.02679080686997608,0.2,0.0055457065,0.0003,-4.046843528747559,0.011999999731779098,0.2646941840648651
25,1,25,0,-1.841573417186737,1.1599654257297516,4200,-0.026731032537296428,0.2,0.013972761,0.0003,-0.7115832567214966,0.08399999812245369,0.3493685722351074
50,2,22,2,-3.0616411685943605,1.1232852816581727,4210,-0.035093134477734544,0.2,0.023492979,0.0003,0.45677459239959717,0.115999998152256,0.48075297474861145
75,3,21,3,-2.4657421827316286,0.9174912989139556,4220,-0.007956935871160198,0.2,0.006043432,0.0003,-0.33764755725860596,0.031999999284744264,0.27465981245040894
100,4,21,4,-2.627910685539246,9.65273380279541,4230,-0.009695186228492502,0.2,0.0018899082,0.0003,0.04483592510223389,0.0,4.6914215087890625
125,5,20,6,-2.2076184034347532,1.2291658818721771,4240,-0.02108548693265764,0.2,0.010387384,0.0003,-1.7315733432769775,0.03599999919533729,0.4012494683265686
150,6,20,7,-1.7149834156036377,5.565719079971314,4250,-0.004288969435728518,0.2,0.0033332584,0.0003,0.1447175145149231,0.015999999642372132,2.596956491470337
175,7,19,8,-1.795331847667694,15.850693225860596,4260,-0.00019629979050641566,0.2,2.217531e-05,0.0003,-0.28011131286621094,0.0,7.75295877456665
200,8,18,10,-1.8450847148895264,0.3359095022082329,4270,-0.01334348509600387,0.2,0.0034871863,0.0003,-1.1922292709350586,0.011999999731779098,0.08237653225660324
225,9,18,12,-2.0140530824661256,2.942186117172241,4280,-0.002726723145518939,0.2,0.0005655265,0.0003,-1.959031105041504,0.0,1.2866013050079346
250,10,17,14,-3.0775394678115844,1.2471840977668762,4290,-0.02757654892466945,0.2,0.0097811725,0.0003,-0.19430160522460938,0.02799999937415123,0.48206111788749695
25,1,22,1,-1.8167254090309144,6.917796659469604,4300,-0.005017093781381909,0.2,0.0006206417,0.0003,-2.4799859523773193,0.0,3.2512481212615967
50,2,22,2,-2.846982312202454,1.9018361210823058,4310,-0.006562800339887076,0.2,0.0005378413,0.0003,0.6755566596984863,0.0,0.816723644733429
75,3,21,3,-1.5877113461494445,29.397888374328613,4320,-0.0005157913915827094,0.2,3.809452e-05,0.0003,0.10495346784591675,0.0,13.828405380249023
100,4,20,4,-0.7367460608482361,3.920293998718262,4330,-0.00030098461560612577,0.2,9.517669e-06,0.0003,0.4734930396080017,0.0,1.5380247831344604
125,5,20,6,-2.667881202697754,2.5438875436782835,4340,-0.01466702089877856,0.2,0.0029676508,0.0003,-2.897047519683838,0.011999999731779098,1.0736385583877563
150,6,19,7,-3.7565534114837646,2.1891818404197694,4350,-0.00913693894608869,0.2,0.0020610117,0.0003,0.2954864501953125,0.0,0.7550925612449646
175,7,19,9,-2.803971791267395,1.4788424730300904,4360,-0.01405572641873718,0.2,0.0053513763,0.0003,-1.3871755599975586,0.019999999552965164,0.7056984305381775
200,8,18,10,-1.8518786668777465,1.1693754971027375,4370,-0.008285085590091511,0.2,0.0044320775,0.0003,-3.713469982147217,0.015999999642372132,0.358586847782135
225,9,18,12,-3.1197026491165163,2.2139580965042116,4380,-0.01282925172988314,0.2,0.005612111,0.0003,-0.37233710289001465,0.023999999463558196,0.9948978424072266
250,10,17,14,-2.112382102012634,0.793347156047821,4390,-0.01902666607219743,0.2,0.008786521,0.0003,-0.799601674079895,0.031999999284744264,0.25988271832466125
25,1,23,1,-2.358910608291626,2.5983976125717163,4400,-0.01656549842236572,0.2,0.008522243,0.0003,-0.3188490867614746,0.03999999836087227,1.1342096328735352
50,2,20,2,-1.95603506565094,0.3596389815211296,4410,-0.0034604237263565095,0.2,0.000914011,0.0003,0.5765116214752197,0.0,0.07788848876953125
75,3,19,3,-1.5178224682807921,3.425834584236145,4420,-0.017807036898098972,0.2,0.0030894375,0.0003,-0.6735501289367676,0.003999999910593033,1.657148838043213
100,4,19,5,-2.3638909339904783,2.83235650062561,4430,-0.02997126317676191,0.2,0.009447787,0.0003,0.120769202709198,0.047999998182058336,1.2703790664672852
125,5,18,6,-2.080277347564697,0.6690755009651184,4440,-0.013388878011144634,0.2,0.0069639897,0.0003,0.22875362634658813,0.05199999883770943,0.2552645802497864
150,6,18,8,-1.1786845684051515,1.59228196144104,4450,-0.0023813607209604015,0.2,0.00059836864,0.0003,0.6211491525173187,0.0,0.3649963140487671
175,7,17,9,-3.438536548614502,3.6211599349975585,4460,-0.01884623774699854,0.2,0.002846589,0.0003,-3.205111503601074,0.0,1.2882497310638428
200,8,17,11,-1.8272645354270936,2.986727261543274,4470,-0.01199949036911221,0.2,0.0031386064,0.0003,-3.386458396911621,0.015999999642372132,1.2416948080062866
225,9,16,13,-2.47855167388916,1.2064700305461884,4480,-0.006233847577648532,0.2,0.0011470318,0.0003,-0.5975303649902344,0.0,0.40774884819984436
250,10,16,15,-2.281435561180115,1.6237205147743226,4490,-0.019244441200280703,0.2,0.0052892207,0.0003,0.5243614017963409,0.015999999642372132,0.6249924302101135
25,1,22,1,-2.462646746635437,1.220630443096161,4500,-0.018504889956675895,0.2,0.005516915,0.0003,-1.9511630535125732,0.019999999552965164,0.3863484561443329
50,2,20,2,-2.5865608930587767,7.74533896446228,4510,-0.007417095501907056,0.2,0.0033238672,0.0003,-0.8215851783752441,0.003999999910593033,3.6857995986938477
75,3,19,3,-2.9401171922683718,13.123423004150391,4520,-0.020886897023767403,0.2,0.0062254616,0.0003,-0.04882407188415527,0.023999999463558196,5.678568363189697
100,4,19,5,-1.875031054019928,3.4132405281066895,4530,-0.0012271099762003247,0.2,0.00021525144,0.0003,0.10592156648635864,0.0,1.255644679069519
125,5,18,6,-2.1320825576782227,0.9238224625587463,4540,-0.019951203825416996,0.2,0.005172517,0.0003,0.3773283362388611,0.019999999552965164,0.3807224929332733
150,6,18,8,-0.9126473784446716,2.231200933456421,4550,0.00265351216960692,0.2,0.00037158487,0.0003,0.03431755304336548,0.0,0.9845430850982666
175,7,17,9,-2.045674681663513,0.8166795074939728,4560,-0.01922184116719272,0.2,0.012367842,0.0003,-0.34912610054016113,0.04799999892711639,0.32941654324531555
200,8,17,11,-2.778910684585571,1.5772013068199158,4570,-0.05028122878074655,0.2,0.030200886,0.0003,-0.05969798564910889,0.14799999669194222,0.580463707447052
225,9,17,13,-1.854530143737793,3.1051963329315186,4580,-0.015713611662388872,0.2,0.003287959,0.0003,-0.11009621620178223,0.019999999552965164,1.434249758720398
250,10,16,14,-1.8852468848228454,0.656307190656662,4590,-0.01921889150026246,0.2,0.0057130028,0.0003,0.29913806915283203,0.011999999731779098,0.20597735047340393
25,1,22,1,-2.119947981834412,1.0417252898216247,4600,-0.022153573806397552,0.2,0.004282012,0.0003,-3.6640920639038086,0.007999999821186066,0.40494489669799805
50,2,20,2,-2.6138518810272218,1.1366687893867493,4610,-0.041082026802003214,0.2,0.017037377,0.0003,-15.532129287719727,0.09599999934434891,0.3364734649658203
75,3,19,3,-2.9098782300949098,0.5135831534862518,4620,-0.05883843756467115,0.2,0.041975316,0.0003,-0.24843740463256836,0.12399999573826789,0.08236171305179596
100,4,19,5,-2.2688717603683473,1.011505562067032,4630,-0.024288170310232005,0.2,0.007231562,0.0003,-0.4000718593597412,0.023999999463558196,0.41107282042503357
125,5,18,6,-1.3210055112838746,13.774547100067139,4640,0.0002243864473413737,0.2,0.00048800468,0.0003,0.5780986249446869,0.0,6.581414222717285
150,6,18,8,-0.9710608422756195,1.4867310762405395,4650,-0.0036761483345181035,0.2,0.0003391051,0.0003,0.7864926159381866,0.0,0.5389211773872375
175,7,17,10,-2.2177642822265624,0.37619723081588746,4660,-0.03049808805808425,0.2,0.011197803,0.0003,0.5299393534660339,0.05199999883770943,0.10421454906463623
200,8,16,12,-2.9397773504257203,1.184935587644577,4670,-0.03355295119248325,0.2,0.015599823,0.0003,0.12549525499343872,0.08399999812245369,0.41596555709838867
225,9,15,14,-2.982166814804077,0.8488324344158172,4680,-0.010395228694832781,0.2,0.014203246,0.0003,-2.711249828338623,0.11999999731779099,0.2570979595184326
250,10,14,17,-1.5608230710029602,0.8379278779029846,4690,-0.009437241527252027,0.2,0.001298933,0.0003,-2.8937718868255615,0.0,0.1971057653427124
25,1,19,1,-2.98234543800354,1.660232150554657,4700,-0.04237580290995595,0.2,0.009835603,0.0003,-3.274394989013672,0.0439999982714653,0.6521592140197754
50,2,18,2,-3.3224669456481934,1.9554781794548035,4710,-0.033351954324170666,0.2,0.013199854,0.0003,-2.700540065765381,0.043999999016523364,0.68594890832901
75,3,18,4,-2.0916292905807494,1.6161375045776367,4720,-0.005805616981349715,0.2,0.0018480825,0.0003,-2.5151686668395996,0.0,0.6846632361412048
100,4,17,5,-1.473402774333954,18.050025463104248,4730,-6.357908107759158e-05,0.2,9.84621e-05,0.0003,-3.137984275817871,0.0,7.577749252319336
125,5,17,7,-0.5660728514194489,22.74421157836914,4740,-0.0008976197089650029,0.2,2.0341873e-05,0.0003,0.19414162635803223,0.0,8.66807746887207
150,6,17,8,-2.408122420310974,12.700239849090575,4750,-0.010834804665297782,0.2,0.0010883426,0.0003,-3.268540859222412,0.0,5.973991870880127
175,7,17,10,-1.1818912744522094,8.008818531036377,4760,-0.001447432009095806,0.2,7.548332e-05,0.0003,-3.1918654441833496,0.0,3.015512704849243
200,8,16,11,-2.005270838737488,3.1126290559768677,4770,-0.0071925094760953105,0.2,0.00054951664,0.0003,-0.8289635181427002,0.0,1.2062101364135742
225,9,16,13,-1.9587440133094787,5.133611869812012,4780,-0.0020721921517981912,0.2,0.00034137964,0.0003,0.3411649465560913,0.0,2.4911439418792725
250,10,16,15,-2.4367446660995484,0.39753427505493166,4790,-0.017413781365845437,0.2,0.0042557693,0.0003,0.2961251139640808,0.019999999552965164,0.10447666049003601
25,1,22,1,-1.841346263885498,1.5867669224739074,4800,-0.03129336349759253,0.2,0.012897281,0.0003,-1.1818451881408691,0.06399999782443047,0.6792101860046387
50,2,21,2,-1.45658540725708,2.8154622077941895,4810,-0.008419291929865657,0.2,0.0015522313,0.0003,-4.645984172821045,0.0,1.2009295225143433
75,3,18,3,-1.614381492137909,0.7912156164646149,4820,-0.010213402433786456,0.2,0.0030927204,0.0003,0.7290442287921906,0.0,0.279266357421875
100,4,18,5,-3.414904069900513,1.3596755623817445,4830,-0.04064881841838357,0.2,0.014052246,0.0003,-0.06823134422302246,0.06399999931454659,0.4621484875679016
125,5,18,6,-1.9440957307815552,0.5730805933475495,4840,-0.00312827414265513,0.2,0.004675376,0.0003,0.37703627347946167,0.019999999552965164,0.25014448165893555
150,6,17,8,-2.1843194723129273,0.26712755858898163,4850,-0.034489028712734536,0.2,0.040100478,0.0003,0.3739588260650635,0.11999999582767487,0.07181105762720108
175,7,17,10,-1.614504587650299,1.0858008146286011,4860,0.0005227448593359441,0.2,0.0029989267,0.0003,-2.660892963409424,0.003999999910593033,0.396670937538147
200,8,16,11,-2.0908884525299074,0.2565939798951149,4870,-0.034671307417563926,0.2,0.028635012,0.0003,-1.0210974216461182,0.107999999076128,0.03175447881221771
225,9,16,13,-2.1444881200790404,12.68280553817749,4880,0.005149549751543248,0.2,0.008645377,0.0003,-0.04839956760406494,0.05999999865889549,5.5642008781433105
250,10,16,15,-1.4443771362304687,2.0416576266288757,4890,-0.014745114231946844,0.2,0.0039713117,0.0003,0.23387694358825684,0.011999999731779098,0.6888298392295837
25,1,21,1,-1.0796157836914062,1.494461441040039,4900,-0.014060438532382591,0.2,0.003982198,0.0003,-0.15025293827056885,0.015999999642372132,0.3940082788467407
50,2,20,2,-2.334918904304504,1.6168196201324463,4910,-0.017043788762763135,0.2,0.012923424,0.0003,-2.872328281402588,0.031999999284744264,0.7060200572013855
75,3,18,3,-1.49184889793396,2.5837116956710817,4920,-0.005421228178267512,0.2,0.0005313039,0.0003,-1.8470382690429688,0.0,0.8740314245223999
100,4,18,5,-1.1798380494117737,7.394357061386108,4930,0.000535241116012486,0.2,8.580923e-05,0.0003,-0.445281982421875,0.0,3.0223541259765625
125,5,18,6,-1.7664987921714783,1.3630552649497987,4940,-0.003563862897280501,0.2,0.00043723107,0.0003,-1.0638704299926758,0.0,0.6535826921463013
150,6,17,8,-1.6996198296546936,10.45628023147583,4950,-0.002627027214155575,0.2,0.00013837813,0.0003,-0.597852349281311,0.0,4.62973165512085
175,7,17,9,-2.9478171110153197,28.481505966186525,4960,-0.014074610583483605,0.2,0.0012265419,0.0003,0.12817728519439697,0.0,12.25942325592041
200,8,17,11,-1.4284316420555114,6.050172138214111,4970,-0.010351263436488978,0.2,0.0011002301,0.0003,0.5430868268013,0.0,3.1967287063598633
225,9,16,13,-0.46609482169151306,13.119060897827149,4980,-0.0003464827486604705,0.2,6.6542625e-06,0.0003,-0.5684036016464233,0.0,4.789828777313232
250,10,16,15,-1.253964364528656,3.300598454475403,4990,-0.0004827377698383373,0.2,5.184889e-05,0.0003,0.7105991244316101,0.0,1.5925325155258179
25,1,22,1,-2.21856951713562,4.449486231803894,5000,-0.008331922292475724,0.2,0.0015746092,0.0003,-0.7319133281707764,0.0,1.7157377004623413
50,2,21,2,-1.2333703279495238,1.6436152279376983,5010,-0.0029764873180537776,0.2,0.00027694702,0.0003,-0.34299325942993164,0.0,0.4786674976348877
75,3,20,3,-1.0402618527412415,9.967646026611328,5020,-0.0012058755850446802,0.2,0.00017597436,0.0003,0.3847162127494812,0.0,5.048323631286621
100,4,19,5,-0.4679091989994049,7.8394700050354,5030,4.5029162459275794e-05,0.2,8.106232e-08,0.0003,0.34335392713546753,0.0,3.1555240154266357
125,5,18,6,-3.2499564409255983,0.5953170835971833,5040,-0.024431214838288896,0.2,0.008973009,0.0003,-4.821158409118652,0.03999999910593033,0.20860089361667633
150,6,18,8,-2.3291420221328734,0.9246387362480164,5050,-0.038177657086402306,0.2,0.033507872,0.0003,-0.7972006797790527,0.08799999803304673,0.33864250779151917
175,7,17,9,-1.2379443645477295,0.4422034353017807,5060,-0.01312962164729825,0.2,0.018278735,0.0003,0.6560329496860504,0.09599999785423279,0.17681950330734253
200,8,17,11,-2.1260046005249023,1.301761758327484,5070,-0.01801251384429605,0.2,0.0071239327,0.0003,0.2190966010093689,0.023999998718500136,0.4695073068141937
225,9,16,13,-0.5337704539299011,32.39952373504639,5080,0.001622247195685844,0.2,0.00014931202,0.0003,-7.242684364318848,0.0,15.005003929138184
250,10,16,15,-1.297468101978302,2.9879180192947388,5090,-0.00543581168493219,0.2,0.00082479476,0.0003,0.7907128483057022,0.0,1.176009178161621
25,1,23,1,-2.37047803401947,6.149213027954102,5100,-0.003784742451622236,0.2,0.00018310547,0.0003,-2.0145087242126465,0.0,2.8156909942626953
50,2,22,2,-1.7207618951797485,1.9761939525604248,5110,-0.008670912533300167,0.2,0.0011000418,0.0003,0.5407502055168152,0.0,0.8519907593727112
75,3,21,3,-3.406760048866272,1.9515397429466248,5120,-0.026868762320837902,0.2,0.007871034,0.0003,-4.076177597045898,0.015999999642372132,0.6712640523910522
100,4,19,5,-1.1316930651664734,1.8145426034927368,5130,-0.0341317608524113,0.2,0.026569145,0.0003,0.07572978734970093,0.10399999842047691,0.8285543918609619
125,5,19,6,-2.5563015222549437,2.398523819446564,5140,-0.032527136133983704,0.2,0.008609035,0.0003,-0.1846156120300293,0.0319999985396862,0.8430778980255127
150,6,18,8,-0.8994038164615631,9.151108980178833,5150,0.0015394057829396957,0.2,0.0002804327,0.0003,-0.6319243907928467,0.0,3.843446969985962
175,7,17,9,-1.044876265525818,16.98734951019287,5160,-0.0013340363359894524,0.2,3.793001e-05,0.0003,0.24488526582717896,0.0,8.121536254882812
200,8,17,11,-2.0224475145339964,2.931009554862976,5170,-0.015090377133805432,0.2,0.0033030724,0.0003,-0.4767184257507324,0.011999999731779098,1.1773512363433838
225,9,16,13,-1.3824204802513123,1.4915467381477356,5180,-0.008785779034951702,0.2,0.0038549756,0.0003,0.48837316036224365,0.007999999821186066,0.6589939594268799
