,assets,cash,equity
7354,-37,7513.102499999999,68.70249999999942
7355,-24,4900.102499999999,70.10249999999905
7356,-24,4900.102499999999,70.10249999999905
7357,-24,4900.102499999999,67.70249999999942
7358,-9,1883.6024999999988,70.10249999999883
7359,-9,1883.6024999999988,68.30249999999887
7360,0,71.00249999999869,71.00249999999869
7361,-3,677.9024999999988,72.20249999999874
7362,-10,2091.902499999999,73.40249999999878
7363,-4,882.3024999999989,74.50249999999892
7364,-4,882.3024999999989,74.50249999999892
7365,-4,882.3024999999989,77.30249999999887
7366,-4,882.3024999999989,77.70249999999896
7367,-4,882.3024999999989,77.50249999999892
7368,61,-12201.397500000003,99.25249999999687
7369,57,-11393.797500000004,94.55249999999614
7370,45,-8973.397500000001,94.10249999999905
7371,19,-3729.197500000001,101.20249999999896
7372,9,-1711.197500000001,108.60249999999905
7373,-1,311.8024999999993,109.55249999999933
7374,-1,311.8024999999993,109.55249999999933
7375,-1,311.8024999999993,109.4524999999993
7376,-7,1526.2024999999994,111.15249999999946
7377,-7,1526.2024999999994,109.75249999999915
7378,-6,1324.0024999999994,110.50249999999937
7379,-6,1324.0024999999994,109.90249999999946
7380,8,-1505.3975000000007,113.40249999999924
7381,8,-1505.3975000000007,112.20249999999919
7382,8,-1505.3975000000007,114.20249999999919
7383,8,-1505.3975000000007,111.80249999999933
7384,8,-1505.3975000000007,111.00249999999937
7385,8,-1505.3975000000007,111.40249999999946
7386,4,-696.1975000000007,112.40249999999935
7387,-13,2742.9024999999992,113.65249999999924
7388,-11,2338.7024999999994,114.5024999999996
7389,49,-9799.2975,106.05249999999796
7390,49,-9799.2975,101.15250000000015
7391,19,-3736.2975,89.35249999999996
7392,19,-3736.2975,83.65250000000015
7393,19,-3736.2975,83.65250000000015
7394,16,-3132.9975000000004,81.40249999999969
7395,15,-2931.9975000000004,76.2524999999996
7396,15,-2931.9975000000004,74.7524999999996
7397,15,-2931.9975000000004,74.7524999999996
7398,15,-2931.9975000000004,71.7524999999996
7399,14,-2731.5975000000003,69.10249999999996
7400,-14,2871.2024999999994,71.90249999999969
7401,6,-1124.7975000000008,74.30249999999933
7402,-8,1675.2024999999992,77.20249999999919
7403,-8,1675.2024999999992,77.20249999999919
7404,4,-719.9975000000007,78.80249999999921
7405,-6,1278.0024999999994,80.70249999999919
7406,-3,679.8024999999994,81.30249999999944
7407,-3,679.8024999999994,81.45249999999953
7408,-3,679.8024999999994,81.6024999999994
7409,-3,679.8024999999994,81.75249999999937
7410,-3,679.8024999999994,81.75249999999937
7411,-3,679.8024999999994,81.75249999999937
7412,-3,679.8024999999994,81.75249999999949
7413,-3,679.8024999999994,81.90249999999935
7414,0,82.50249999999949,82.50249999999949
7415,0,82.50249999999949,82.50249999999949
7416,12,-2306.6974999999998,84.30250000000024
7417,0,84.90250000000049,84.90250000000049
7418,0,84.90250000000049,84.90250000000049
7419,0,84.90250000000049,84.90250000000049
7420,0,84.90250000000049,84.90250000000049
7421,0,84.90250000000049,84.90250000000049
7422,0,84.90250000000049,84.90250000000049
7423,-30,6052.102500000004,89.6025000000036
7424,-30,6052.102500000004,89.6025000000036
7425,-12,2477.3025000000025,92.90250000000287
7426,12,-2286.6974999999975,97.10250000000224
7427,12,-2286.6974999999975,97.10250000000224
7428,12,-2286.6974999999975,97.10250000000224
7429,11,-2087.9974999999977,97.15250000000196
7430,-9,1886.002500000002,99.05250000000206
7431,17,-3272.3974999999987,101.25250000000096
7432,6,-1088.8974999999987,101.80250000000115
7433,6,-1088.8974999999987,101.80250000000115
7434,6,-1088.8974999999987,101.80250000000115
7435,6,-1088.8974999999987,102.70250000000124
7436,2,-294.0974999999986,102.80250000000137
7437,2,-294.0974999999986,102.80250000000137
7438,2,-294.0974999999986,102.80250000000137
7439,2,-294.0974999999986,102.60250000000144
7440,2,-294.0974999999986,102.60250000000144
7441,2,-294.0974999999986,102.60250000000144
7442,-7,1491.5025000000014,103.05250000000115
7443,-7,1491.5025000000014,102.70250000000146
7444,-7,1491.5025000000014,102.70250000000146
7445,-7,1491.5025000000014,102.35250000000156
7446,-7,1491.5025000000014,102.35250000000156
7447,-7,1491.5025000000014,102.35250000000156
7448,-27,5459.502500000001,101.35250000000178
7449,-27,5459.502500000001,101.35250000000178
7450,-27,5459.502500000001,101.35250000000178
7451,-16,3278.2025000000017,104.60250000000133
7452,-16,3278.2025000000017,104.60250000000133
7453,-6,1296.2025000000021,106.70250000000215
7454,-6,1296.2025000000021,106.70250000000215
7455,-6,1296.2025000000021,106.70250000000215
7456,-6,1296.2025000000021,106.10250000000201
7457,-6,1296.2025000000021,106.10250000000224
7458,-6,1296.2025000000021,105.20250000000215
7459,7,-1280.3974999999978,107.35250000000224
7460,7,-1280.3974999999978,109.80250000000228
7461,7,-1280.3974999999978,111.20250000000237
7462,16,-3064.1974999999975,112.60250000000269
7463,16,-3064.1974999999975,111.00250000000233
7464,1,-83.69749999999806,114.80250000000194
7465,-37,7466.902499999999,118.70249999999942
7466,8,-1461.0975000000021,130.50249999999778
7467,6,-1062.8975000000023,131.40249999999787
7468,6,-1062.8975000000023,132.3024999999975
7469,-5,1129.4024999999979,133.40249999999787
7470,75,-14822.597500000003,109.90249999999833
7471,70,-13825.597500000003,97.40249999999469
7472,67,-13228.297500000002,94.65249999999651
7473,55,-10832.297500000002,109.9524999999976
7474,25,-4862.297500000002,108.9524999999976
7475,20,-3866.7975000000024,114.2024999999976
7476,-20,4097.202499999998,110.2024999999976
7477,-20,4097.202499999998,111.2024999999976
7478,18,-3468.5975000000017,125.1024999999986
7479,17,-3268.7975000000015,126.95249999999851
7480,15,-2869.197500000001,126.30249999999887
7481,5,-871.1975000000007,126.55249999999933
7482,5,-871.1975000000007,126.30249999999933
7483,5,-871.1975000000007,127.05249999999933
7484,-15,3136.8025,137.55249999999978
7485,-13,2737.2025,139.1524999999997
7486,11,-2055.5975,147.15250000000015
7487,-3,748.6025,148.00250000000005
7488,-3,748.6025,148.00250000000005
7489,-3,748.6025,148.00250000000005
7490,-3,748.6025,148.3025
7491,-16,3351.2025,150.4024999999997
7492,-3,753.8024999999996,153.5024999999995
7493,-16,3365.5025,169.50250000000005
7494,-16,3365.5025,167.90250000000015
7495,2,-224.59750000000008,175.1024999999999
7496,-8,1773.4025000000001,166.60249999999996
7497,-5,1171.3025,167.0524999999999
7498,-2,568.7025,166.8025
7499,-36,7402.702499999999,170.30249999999887
7500,0,1.1025,1.1025
7501,0,1.1025,1.1025
7502,0,1.1025,1.1025
7503,0,1.1025,1.1025
7504,8,-1594.7975000000004,4.402499999999691
7505,8,-1594.7975000000004,4.402499999999691
7506,8,-1594.7975000000004,2.4024999999994634
7507,-29,5794.102499999999,5.702499999999418
7508,-29,5794.102499999999,-2.9975000000013097
7509,-29,5794.102499999999,-2.9975000000013097
7510,-1,202.5024999999992,2.752499999999202
7511,-1,202.5024999999992,2.8524999999992247
7512,9,-1794.4975000000009,3.252499999999145
7513,2,-395.89750000000083,3.2024999999991905
7514,2,-395.89750000000083,3.502499999999145
7515,2,-395.89750000000083,3.502499999999145
7516,2,-395.89750000000083,3.4024999999991223
7517,0,3.5024999999990314,3.5024999999990314
7518,20,-3984.4975000000018,2.5024999999986903
7519,17,-3383.897500000002,-2.5975000000016735
7520,7,-1393.8975000000019,-2.297500000001719
7521,7,-1393.8975000000019,-2.6475000000018554
7522,7,-1393.8975000000019,-4.047500000001719
7523,4,-798.0975000000019,-4.297500000001946
7524,4,-798.0975000000019,-5.497500000001992
7525,4,-798.0975000000019,-5.497500000001992
7526,4,-798.0975000000019,-5.497500000001992
7527,4,-798.0975000000019,-5.497500000001992
7528,1,-203.49750000000193,-5.397500000001941
7529,1,-203.49750000000193,-5.497500000001935
7530,1,-203.49750000000193,-5.447500000001924
7531,1,-203.49750000000193,-5.547500000001946
7532,-9,1776.502499999998,-5.047500000001946
7533,0,-2.7975000000018326,-2.7975000000018326
7534,0,-2.7975000000018326,-2.7975000000018326
7535,-10,1974.202499999998,-1.2975000000019463
7536,-1,197.60249999999795,0.05249999999793431
7537,-1,197.60249999999795,0.05249999999793431
7538,-1,197.60249999999795,0.05249999999793431
7539,-1,197.60249999999795,0.15249999999795705
7540,-1,197.60249999999795,0.25249999999795136
7541,39,-7686.397500000005,6.352499999995416
7542,39,-7686.397500000005,6.352499999995416
7543,34,-6699.897500000005,6.602499999995416
7544,21,-4134.997500000005,3.0524999999952342
7545,21,-4134.997500000005,-0.09750000000440195
7546,21,-4134.997500000005,-2.1975000000047658
7547,21,-4134.997500000005,-3.2475000000049477
7548,11,-2166.997500000005,-4.947500000004766
7549,11,-2166.997500000005,-4.947500000004766
7550,-19,3724.902499999994,-4.797500000006494
7551,-11,2157.702499999994,0.6024999999940519
7552,-11,2157.702499999994,0.05249999999432475
7553,2,-390.29750000000604,1.8024999999939837
7554,-8,1570.702499999994,2.30249999999387
7555,-8,1570.702499999994,1.9024999999940064
7556,-5,985.0024999999945,5.252499999994484
7557,-4,789.2024999999944,5.602499999994393
7558,-4,789.2024999999944,5.402499999994461
7559,21,-4105.797500000006,9.152499999993779
7560,15,-2929.797500000006,5.702499999993961
7561,14,-2733.997500000006,5.102499999993597
7562,14,-2733.997500000006,5.102499999993597
7563,11,-2146.897500000006,4.152499999994234
7564,-22,4307.902499999994,5.802499999993415
7565,-5,986.1024999999933,8.852499999993256
7566,10,-1943.397500000007,11.102499999992915
7567,10,-1943.397500000007,10.102499999993142
7568,10,-1943.397500000007,8.602499999992915
7569,10,-1943.397500000007,10.102499999993142
7570,13,-2523.597500000007,10.752499999992779
7571,13,-2523.597500000007,10.102499999993142
7572,0,11.40249999999287,11.40249999999287
7573,0,11.40249999999287,11.40249999999287
7574,0,11.40249999999287,11.40249999999287
7575,0,11.40249999999287,11.40249999999287
7576,-42,8160.802499999992,19.10249999999087
7577,-42,8160.802499999992,17.002499999991414
7578,-40,7773.402499999992,15.40249999999196
7579,-38,7385.802499999992,13.802499999991596
7580,-31,6029.202499999991,18.302499999990687
7581,-41,7966.20249999999,16.302499999989777
7582,-40,7772.5024999999905,22.502499999990505
7583,-19,3706.9024999999906,26.60249999999087
7584,-19,3706.9024999999906,25.652499999990596
7585,-19,3706.9024999999906,25.652499999990596
7586,-19,3706.9024999999906,25.652499999990596
7587,-19,3706.9024999999906,24.702499999990323
7588,-19,3706.9024999999906,25.652499999990596
7589,-19,3706.9024999999906,22.802499999990687
7590,-19,3706.9024999999906,21.85249999999087
7591,-3,606.1024999999903,24.25249999999039
7592,57,-11034.597500000009,12.002499999991414
7593,56,-10840.597500000009,6.602499999989959
7594,54,-10452.79750000001,7.002499999989595
7595,19,-3669.797500000011,11.452499999988959
7596,-21,4074.3024999999884,7.652499999988777
7597,-21,4074.3024999999884,6.602499999988595
7598,-21,4074.3024999999884,4.502499999988231
7599,-13,2525.5024999999887,4.152499999988777
7600,-11,2137.902499999989,5.002499999988686
7601,-10,1944.2024999999887,4.702499999988731
7602,-10,1944.2024999999887,3.7024999999887314
7603,-5,974.7024999999885,4.952499999988504
7604,-5,974.7024999999885,3.452499999988504
7605,1,-189.89750000001143,4.302499999988555
7606,-8,1558.8024999999884,6.802499999988413
7607,-8,1558.8024999999884,7.602499999988368
7608,-5,977.7024999999883,7.952499999988277
7609,-5,977.7024999999883,8.702499999988277
7610,75,-14542.197500000011,4.052499999988868
7611,45,-8728.197500000015,-13.94750000001477
7612,42,-8146.797500000016,-13.497500000016771
7613,35,-6790.897500000017,-20.147500000017317
7614,-5,945.1024999999836,-22.647500000016407
7615,-64,12355.902499999984,-37.69750000001659
7616,-64,12355.902499999984,-50.49750000001768
7617,-64,12355.902499999984,-47.29750000001695
7618,-64,12355.902499999984,-60.097500000016225
7619,-64,12355.902499999984,-60.097500000016225
7620,-84,16235.902499999984,-60.097500000016225
7621,-84,16235.902499999984,-55.8975000000155
7622,-84,16235.902499999984,-60.097500000016225
7623,-84,16235.902499999984,-64.29750000001695
7624,-80,15460.302499999983,-59.69750000001659
7625,-80,15460.302499999983,-55.69750000001659
7626,-80,15460.302499999983,-51.69750000001659
7627,-80,15460.302499999983,-63.69750000001659
7628,-71,13715.202499999983,-58.79750000001695
7629,-71,13715.202499999983,-55.24750000001586
7630,-57,11002.002499999986,-53.14750000001368
7631,-57,11002.002499999986,-58.847500000014406
7632,-57,11002.002499999986,-55.99750000001404
7633,-53,10226.802499999985,-49.8975000000155
7634,-44,8483.502499999984,-48.097500000016225
7635,24,-4688.097500000014,-36.89750000001368
7636,18,-3524.6975000000143,-36.297500000014224
7637,23,-4487.197500000013,-43.5975000000135
7638,17,-3327.3975000000128,-42.99750000001313
7639,17,-3327.3975000000128,-46.39750000001277
7640,17,-3327.3975000000128,-46.39750000001277
7641,2,-430.89750000001277,-44.99750000001279
7642,2,-430.89750000001277,-44.99750000001279
7643,2,-430.89750000001277,-45.597500000012815
7644,2,-430.89750000001277,-45.597500000012815
7645,2,-430.89750000001277,-45.597500000012815
7646,2,-430.89750000001277,-45.597500000012815
7647,-8,1496.102499999987,-45.097500000012815
7648,-8,1496.102499999987,-45.097500000012815
7649,-8,1496.102499999987,-44.69750000001295
7650,-8,1496.102499999987,-45.09750000001304
7651,-8,1496.102499999987,-44.29750000001309
7652,-28,5346.102499999987,-45.297500000013315
7653,-28,5346.102499999987,-45.297500000013315
7654,-21,3999.302499999987,-42.14750000001277
7655,-21,3999.302499999987,-42.14750000001277
7656,-13,2460.9024999999865,-42.24750000001359
7657,10,-1964.2975000000138,-39.79750000001377
7658,10,-1964.2975000000138,-39.79750000001377
7659,10,-1964.2975000000138,-40.79750000001354
7660,9,-1771.8975000000137,-40.74750000001359
7661,-3,536.9024999999864,-39.9975000000137
7662,3,-615.6975000000136,-39.2475000000137
7663,-13,2459.502499999986,-38.44750000001386
7664,-13,2459.502499999986,-38.44750000001386
7665,-13,2459.502499999986,-38.44750000001386
7666,-7,1307.502499999986,-37.54750000001377
7667,-7,1307.502499999986,-37.54750000001377
7668,-7,1307.502499999986,-37.54750000001377
7669,-7,1307.502499999986,-38.24750000001404
7670,19,-3687.0975000000135,-35.29750000001377
7671,11,-2148.6975000000134,-36.147500000013224
7672,8,-1572.0975000000133,-35.69750000001318
7673,8,-1572.0975000000133,-36.09750000001327
7674,-8,1501.5024999999866,-34.09750000001327
7675,5,-991.8975000000135,-32.39750000001345
7676,5,-991.8975000000135,-32.39750000001345
7677,5,-991.8975000000135,-33.14750000001345
7678,8,-1566.9975000000136,-32.99750000001359
7679,8,-1566.9975000000136,-32.99750000001359
7680,8,-1566.9975000000136,-33.79750000001377
7681,8,-1566.9975000000136,-34.5975000000135
7682,8,-1566.9975000000136,-34.5975000000135
7683,8,-1566.9975000000136,-34.5975000000135
7684,-15,2839.802499999986,-31.94750000001386
7685,-15,2839.802499999986,-31.94750000001386
7686,-4,735.5024999999863,-30.097500000013724
7687,-4,735.5024999999863,-29.897500000013792
7688,-2,353.1024999999863,-29.797500000013656
7689,-2,353.1024999999863,-29.69750000001369
7690,23,-4426.897500000014,-28.14750000001368
7691,3,-600.8975000000139,-27.747500000013815
7692,3,-600.8975000000139,-27.747500000013815
7693,-11,2074.502499999986,-27.047500000014224
7694,-11,2074.502499999986,-27.047500000014224
7695,14,-2697.9975000000145,-24.69750000001477
7696,10,-1933.9975000000145,-25.49750000001427
7697,10,-1933.9975000000145,-26.497500000014497
7698,10,-1933.9975000000145,-25.997500000014497
7699,4,-788.5975000000146,-25.197500000014543
7700,14,-2696.597500000015,-26.09750000001486
7701,14,-2696.597500000015,-26.797500000015134
7702,14,-2696.597500000015,-30.297500000015134
7703,14,-2696.597500000015,-30.297500000015134
7704,14,-2696.597500000015,-30.297500000015134
7705,14,-2696.597500000015,-31.697500000014315
